Entry_ID;Entrytype;Featuretype
id_17003;entrytype:Toponym;featuretype:Pueblo
id_17004;entrytype:Toponym;featuretype:Rio
id_17005;entrytype:Toponym;featuretype:Pueblo
id_17006;entrytype:Toponym;featuretype:Ciudad
id_17007;entrytype:Toponym;featuretype:Cordillera
id_17008;entrytype:Demonym;featuretype:Nación
id_17009;entrytype:Toponym;featuretype:Rio
id_17010;entrytype:Toponym;featuretype:Pueblo
id_17011;entrytype:Toponym;featuretype:Pueblo
id_17012;entrytype:Toponym;featuretype:Rio
id_17013;entrytype:Toponym;featuretype:Pueblo
id_17014;entrytype:Toponym;featuretype:Islas
id_17015;entrytype:Toponym;featuretype:Pueblo
id_17016;entrytype:Toponym;featuretype:Pueblo
id_17017;entrytype:Toponym;featuretype:Pueblo
id_17018;entrytype:Toponym;featuretype:Rio
id_17019;entrytype:Toponym;featuretype:Pueblo
id_17020;entrytype:Toponym;featuretype:Pueblo
id_17021;entrytype:Toponym;featuretype:Pueblo
id_17022;entrytype:Toponym;featuretype:Pueblo
id_17023;entrytype:Toponym;featuretype:Pueblo
id_17024;entrytype:Toponym;featuretype:Rio
id_17025;entrytype:Toponym;featuretype:Pueblo
id_17026;entrytype:Toponym;featuretype:Pueblo
id_17027;entrytype:Toponym;featuretype:Pueblo
id_17028;entrytype:Toponym;featuretype:Pueblo
id_17029;entrytype:Toponym;featuretype:Pueblo
id_17030;entrytype:Toponym;featuretype:Jurisdicción
id_17031;entrytype:Toponym;featuretype:Rio
id_17032;entrytype:Toponym;featuretype:Jurisdicción
id_17033;entrytype:Toponym;featuretype:Punta de tierra
id_17034;entrytype:Toponym;featuretype:Rio
id_17035;entrytype:Toponym;featuretype:Isla
id_17036;entrytype:Demonym;featuretype:Nación
id_17037;entrytype:Referral;featuretype:None
id_17038;entrytype:Toponym;featuretype:Condado
id_17039;entrytype:Toponym;featuretype:Pueblo
id_17040;entrytype:Toponym;featuretype:Pueblo
id_17041;entrytype:Toponym;featuretype:Pueblo
id_17042;entrytype:Toponym;featuretype:Pueblo
id_17043;entrytype:Toponym;featuretype:Pueblo
id_17044;entrytype:Toponym;featuretype:Pueblo
id_17045;entrytype:Toponym;featuretype:Pueblo
id_17046;entrytype:Toponym;featuretype:Pueblo
id_17047;entrytype:Toponym;featuretype:Pueblo
id_17048;entrytype:Toponym;featuretype:Ensenada
id_17049;entrytype:Toponym;featuretype:Punta
id_17050;entrytype:Toponym;featuretype:Pueblo
id_17051;entrytype:Toponym;featuretype:Villa
id_17052;entrytype:Toponym;featuretype:Laguna
id_17053;entrytype:Toponym;featuretype:Rio
id_17053a;entrytype:Toponym;featuretype:Pueblo
id_17054;entrytype:Toponym;featuretype:Rio
id_17055;entrytype:Referral;featuretype:None
id_17056;entrytype:Toponym;featuretype:Punta
id_17057;entrytype:Toponym;featuretype:Rio
id_17058;entrytype:Toponym;featuretype:Pueblo
id_17059;entrytype:Toponym;featuretype:Rio
id_17060;entrytype:Toponym;featuretype:Ciudad
id_17061;entrytype:Toponym;featuretype:Pueblo
id_17062;entrytype:Toponym;featuretype:Rio
id_17063;entrytype:Toponym;featuretype:Pueblo
id_17064;entrytype:Toponym;featuretype:Pueblo
id_17065;entrytype:Toponym;featuretype:Pueblo
id_17066;entrytype:Toponym;featuretype:Pueblo
id_17067;entrytype:Toponym;featuretype:Pueblo
id_17068;entrytype:Toponym;featuretype:Pueblo
id_17069;entrytype:Toponym;featuretype:Pueblo
id_17070;entrytype:Toponym;featuretype:Rio
id_17071;entrytype:Toponym;featuretype:Pueblo
id_17072;entrytype:Toponym;featuretype:Pueblo
id_17073;entrytype:Toponym;featuretype:Pueblo
id_17074;entrytype:Toponym;featuretype:Rio
id_17075;entrytype:Toponym;featuretype:Pueblo
id_17076;entrytype:Toponym;featuretype:Rio
id_17077;entrytype:Toponym;featuretype:Pueblo
id_17078;entrytype:Toponym;featuretype:Monte
id_17079;entrytype:Toponym;featuretype:Pueblo
id_17080;entrytype:Referral;featuretype:None
id_17081;entrytype:Toponym;featuretype:Pueblo
id_17082;entrytype:Toponym;featuretype:Pueblo
id_17083;entrytype:Toponym;featuretype:Condado
id_17084;entrytype:Toponym;featuretype:Isla
id_17085;entrytype:Toponym;featuretype:Rio
id_17086;entrytype:Toponym;featuretype:Pueblo
id_17087;entrytype:Toponym;featuretype:Pueblo
id_17088;entrytype:Toponym;featuretype:Pueblo
id_17089;entrytype:Toponym;featuretype:Pueblo
id_17090;entrytype:Toponym;featuretype:Pueblo
id_17091;entrytype:Toponym;featuretype:Laguna
id_17092;entrytype:Toponym;featuretype:Pueblo
id_17093;entrytype:Toponym;featuretype:Pueblo
id_17094;entrytype:Toponym;featuretype:Rio
id_17095;entrytype:Toponym;featuretype:Rio
id_17096;entrytype:Toponym;featuretype:Pueblo
id_17097;entrytype:Demonym;featuretype:Nación
id_17098;entrytype:Toponym;featuretype:Pueblo
id_17099;entrytype:Toponym;featuretype:Pueblo
id_17100;entrytype:Toponym;featuretype:Pueblo
id_17101;entrytype:Toponym;featuretype:Pueblo
id_17102;entrytype:Toponym;featuretype:Rio
id_17103;entrytype:Toponym;featuretype:Rio
id_17104;entrytype:Toponym;featuretype:Rio
id_17105;entrytype:Toponym;featuretype:Pueblo
id_17106;entrytype:Toponym;featuretype:Laguna
id_17107;entrytype:Toponym;featuretype:Pueblo
id_17108;entrytype:Toponym;featuretype:Pueblo
id_17109;entrytype:Toponym;featuretype:Pueblo
id_17110;entrytype:Toponym;featuretype:Rio
id_17111;entrytype:Toponym;featuretype:Rio
id_17112;entrytype:Toponym;featuretype:Rio
id_17113;entrytype:Toponym;featuretype:Pueblo
id_17114;entrytype:Toponym;featuretype:Rio
id_17115;entrytype:Toponym;featuretype:Rio
id_17116;entrytype:Toponym;featuretype:Rio
id_17117;entrytype:Toponym;featuretype:Pueblo
id_17118;entrytype:Toponym;featuretype:Rio
id_17119;entrytype:Toponym;featuretype:Rio
id_17120;entrytype:Toponym;featuretype:Valle
id_17121;entrytype:Toponym;featuretype:Villa
id_17122;entrytype:Toponym;featuretype:Valle
id_17123;entrytype:Toponym;featuretype:Rio
id_17124;entrytype:Toponym;featuretype:Rio
id_17125;entrytype:Toponym;featuretype:Valle
id_17126;entrytype:Toponym;featuretype:Rio
id_17127;entrytype:Toponym;featuretype:Laguna
id_17128;entrytype:Toponym;featuretype:Pueblo
id_17129;entrytype:Toponym;featuretype:Pueblo
id_17130;entrytype:Toponym;featuretype:Provincia
id_17131;entrytype:Toponym;featuretype:Golfo
id_17132;entrytype:Toponym;featuretype:Isla
id_17133;entrytype:Demonym;featuretype:Nación
id_17134;entrytype:Toponym;featuretype:Rio
id_17135;entrytype:Toponym;featuretype:Pueblo
id_17136;entrytype:Toponym;featuretype:Pueblo
id_17137;entrytype:Toponym;featuretype:Pueblo
id_17138;entrytype:Toponym;featuretype:Pueblo
id_17139;entrytype:Toponym;featuretype:Pueblo
id_17140;entrytype:Demonym;featuretype:Nación
id_17141;entrytype:Toponym;featuretype:Pueblo
id_17142;entrytype:Toponym;featuretype:Rio
id_17143;entrytype:Toponym;featuretype:Pueblo
id_17144;entrytype:Toponym;featuretype:Ciudad
id_17145;entrytype:Toponym;featuretype:Cerro
id_17146;entrytype:Toponym;featuretype:Pueblo
id_17147;entrytype:Toponym;featuretype:Pueblo
id_17148;entrytype:Toponym;featuretype:Pueblo
id_17149;entrytype:Toponym;featuretype:Pueblo
id_17150;entrytype:Toponym;featuretype:Pueblo
id_17151;entrytype:Toponym;featuretype:Pueblo
id_17152;entrytype:Toponym;featuretype:Pueblo
id_17153;entrytype:Toponym;featuretype:Pueblo
id_17154;entrytype:Toponym;featuretype:Pueblo
id_17155;entrytype:Toponym;featuretype:Pueblo
id_17156;entrytype:Toponym;featuretype:Monte
id_17157;entrytype:Toponym;featuretype:Pueblo
id_17158;entrytype:Toponym;featuretype:Pueblo
id_17159;entrytype:Toponym;featuretype:Rio
id_17160;entrytype:Toponym;featuretype:Pueblo
id_17161;entrytype:Toponym;featuretype:Rio
id_17162;entrytype:Toponym;featuretype:Pueblo
id_17163;entrytype:Toponym;featuretype:Rio
id_17164;entrytype:Toponym;featuretype:Pueblo
id_17165;entrytype:Toponym;featuretype:Provincia
id_17166;entrytype:Toponym;featuretype:Pueblo
id_17167;entrytype:Toponym;featuretype:Rio
id_17168;entrytype:Toponym;featuretype:Aldea
id_17169;entrytype:Toponym;featuretype:Pueblo
id_17170;entrytype:Toponym;featuretype:Rio
id_17171;entrytype:Toponym;featuretype:Rio
id_17172;entrytype:Toponym;featuretype:Provincia
id_17173;entrytype:Toponym;featuretype:Rio
id_17174;entrytype:Toponym;featuretype:Rio
id_17175;entrytype:Toponym;featuretype:Rio
id_17176;entrytype:Toponym;featuretype:Rio
id_17177;entrytype:Toponym;featuretype:Rio
id_17178;entrytype:Toponym;featuretype:Pueblo
id_17179;entrytype:Referral;featuretype:None
id_17180;entrytype:Toponym;featuretype:Rio
id_17181;entrytype:Toponym;featuretype:Fuerte
id_17182;entrytype:Toponym;featuretype:Rio
id_17183;entrytype:Toponym;featuretype:Rio
id_17184;entrytype:Toponym;featuretype:Rio
id_17185;entrytype:Toponym;featuretype:Rio
id_17186;entrytype:Toponym;featuretype:Rio
id_17187;entrytype:Toponym;featuretype:Rio
id_17188;entrytype:Toponym;featuretype:Pueblo
id_17189;entrytype:Toponym;featuretype:Pueblo
id_17190;entrytype:Toponym;featuretype:Pueblo
id_17191;entrytype:Toponym;featuretype:Pueblo
id_17192;entrytype:Toponym;featuretype:Sitio
id_17193;entrytype:Demonym;featuretype:Nación
id_17194;entrytype:Toponym;featuretype:Pueblo
id_17195;entrytype:Toponym;featuretype:Rio
id_17196;entrytype:Toponym;featuretype:Rio
id_17197;entrytype:Toponym;featuretype:Sierra
id_17198;entrytype:Toponym;featuretype:Pueblo
id_17199;entrytype:Toponym;featuretype:Pueblo
id_17200;entrytype:Toponym;featuretype:Pueblo
id_17201;entrytype:Toponym;featuretype:Pueblo
id_17202;entrytype:Toponym;featuretype:Rio
id_17203;entrytype:Toponym;featuretype:Pueblo
id_17204;entrytype:Toponym;featuretype:Rio
id_17205;entrytype:Toponym;featuretype:Pueblo
id_17206;entrytype:Toponym;featuretype:Rio
id_17207;entrytype:Toponym;featuretype:Isla
id_17208;entrytype:Toponym;featuretype:Rio
id_17209;entrytype:Toponym;featuretype:Rio
id_17210;entrytype:Toponym;featuretype:Pueblo
id_17211;entrytype:Toponym;featuretype:Provincia
id_17212;entrytype:Toponym;featuretype:Pueblo
id_17213;entrytype:Toponym;featuretype:Llanura
id_17214;entrytype:Toponym;featuretype:Ciudad
id_17215;entrytype:Toponym;featuretype:Pueblo
id_17216;entrytype:Toponym;featuretype:Pueblo
id_17217;entrytype:Toponym;featuretype:Rio
id_17218;entrytype:Toponym;featuretype:Isla
id_17219;entrytype:Toponym;featuretype:Pueblo
id_17220;entrytype:Toponym;featuretype:Cordillera
id_17221;entrytype:Toponym;featuretype:Rio
id_17222;entrytype:Toponym;featuretype:Rio
id_17223;entrytype:Toponym;featuretype:Pueblo
id_17224;entrytype:Toponym;featuretype:Ensenada
id_17225;entrytype:Toponym;featuretype:Jurisdicción
id_17226;entrytype:Toponym;featuretype:Pueblo
id_17227;entrytype:Toponym;featuretype:Llanura
id_17228;entrytype:Toponym;featuretype:Rio
id_17229;entrytype:Toponym;featuretype:Isla
id_17230;entrytype:Toponym;featuretype:Ciudad
id_17231;entrytype:Toponym;featuretype:Ciudad
id_17232;entrytype:Toponym;featuretype:Ciudad
id_17233;entrytype:Referral;featuretype:None
id_17234;entrytype:Toponym;featuretype:Pueblo
id_17235;entrytype:Toponym;featuretype:Pueblo
id_17236;entrytype:Toponym;featuretype:Pueblo
id_17237;entrytype:Toponym;featuretype:Pueblo
id_17238;entrytype:Toponym;featuretype:Pueblo
id_17239;entrytype:Toponym;featuretype:Pueblo
id_17240;entrytype:Toponym;featuretype:Pueblo
id_17241;entrytype:Toponym;featuretype:Pueblo
id_17242;entrytype:Toponym;featuretype:Pueblo
id_17243;entrytype:Toponym;featuretype:Rio
id_17244;entrytype:Toponym;featuretype:Fuerte
id_17245;entrytype:Toponym;featuretype:Punta
id_17246;entrytype:Toponym;featuretype:Punta
id_17247;entrytype:Toponym;featuretype:Pueblo
id_17248;entrytype:Toponym;featuretype:Ensenada
id_17249;entrytype:Toponym;featuretype:Rio
id_17250;entrytype:Toponym;featuretype:Rio
id_17251;entrytype:Toponym;featuretype:Pueblo
id_17252;entrytype:Toponym;featuretype:Jurisdicción
id_17253;entrytype:Toponym;featuretype:Villa
id_17254;entrytype:Toponym;featuretype:Pueblo
id_17255;entrytype:Toponym;featuretype:Valle
id_17256;entrytype:Toponym;featuretype:Ciudad
id_17257;entrytype:Toponym;featuretype:Rio
id_17258;entrytype:Toponym;featuretype:Ciudad
id_17259;entrytype:Toponym;featuretype:Ciudad
id_17260;entrytype:Toponym;featuretype:Pueblo
id_17261;entrytype:Toponym;featuretype:Bahía
id_17262;entrytype:Toponym;featuretype:Rio
id_17263;entrytype:Toponym;featuretype:Cabo
id_17264;entrytype:Toponym;featuretype:Villa
id_17265;entrytype:Toponym;featuretype:Ciudad
id_17266;entrytype:Toponym;featuretype:Pueblo
id_17267;entrytype:Toponym;featuretype:Pueblo
id_17268;entrytype:Toponym;featuretype:Ciudad
id_17269;entrytype:Toponym;featuretype:Pueblo
id_17270;entrytype:Toponym;featuretype:Laguna
id_17271;entrytype:Toponym;featuretype:Laguna
id_17272;entrytype:Toponym;featuretype:Rio
id_17273;entrytype:Toponym;featuretype:Islas
id_17274;entrytype:Toponym;featuretype:Pueblo
id_17275;entrytype:Toponym;featuretype:Pueblo
id_17276;entrytype:Toponym;featuretype:Brazo
id_17277;entrytype:Demonym;featuretype:Nación
id_17278;entrytype:Toponym;featuretype:Rio
id_17279;entrytype:Toponym;featuretype:Rio
id_17280;entrytype:Toponym;featuretype:Rio
id_17281;entrytype:Toponym;featuretype:Pueblo
id_17282;entrytype:Toponym;featuretype:Isla
id_17283;entrytype:Toponym;featuretype:Pueblo
id_17284;entrytype:Toponym;featuretype:Rio
id_17285;entrytype:Toponym;featuretype:Pueblo
id_17286;entrytype:Toponym;featuretype:Isla
id_17287;entrytype:Toponym;featuretype:Isla
id_17288;entrytype:Toponym;featuretype:Puerto
id_17289;entrytype:Toponym;featuretype:Rio
id_17290;entrytype:Toponym;featuretype:Pueblo
id_17291;entrytype:Toponym;featuretype:Ciudad
id_17292;entrytype:Toponym;featuretype:Rio
id_17293;entrytype:Toponym;featuretype:Pueblo
id_17294;entrytype:Toponym;featuretype:Isla
id_17295;entrytype:Demonym;featuretype:Nación
id_17296;entrytype:Toponym;featuretype:Isla
id_17297;entrytype:Demonym;featuretype:Nación
id_17298;entrytype:Toponym;featuretype:Rio
id_17299;entrytype:Toponym;featuretype:Rio
id_17300;entrytype:Toponym;featuretype:Pueblo
id_17301;entrytype:Toponym;featuretype:Rio
id_17302;entrytype:Toponym;featuretype:Islas
id_17303;entrytype:Toponym;featuretype:Pueblo
id_17304;entrytype:Toponym;featuretype:Pueblo
id_17305;entrytype:Toponym;featuretype:Pueblo
id_17306;entrytype:Toponym;featuretype:Pueblo
id_17307;entrytype:Referral;featuretype:None
id_17308;entrytype:Toponym;featuretype:Pueblo
id_17309;entrytype:Toponym;featuretype:Pueblo
id_17310;entrytype:Toponym;featuretype:Promontorio
id_17311;entrytype:Toponym;featuretype:Baxo
id_17312;entrytype:Toponym;featuretype:Puerto
id_17313;entrytype:Toponym;featuretype:Ciudad
id_17314;entrytype:Toponym;featuretype:Rio
id_17315;entrytype:Toponym;featuretype:Rio
id_17316;entrytype:Toponym;featuretype:Pueblo
id_17317;entrytype:Toponym;featuretype:Isla
id_17318;entrytype:Toponym;featuretype:Punta
id_17319;entrytype:Toponym;featuretype:Pueblo
id_17320;entrytype:Toponym;featuretype:Pueblo
id_17321;entrytype:Toponym;featuretype:Rio
id_17322;entrytype:Toponym;featuretype:Cordillera
id_17323;entrytype:Toponym;featuretype:Provincia
id_17324;entrytype:Toponym;featuretype:Pueblo
id_17325;entrytype:Toponym;featuretype:Monte
id_17326;entrytype:Toponym;featuretype:Pueblo
id_17327;entrytype:Toponym;featuretype:Pueblo
id_17328;entrytype:Toponym;featuretype:Rio
id_17329;entrytype:Toponym;featuretype:Rio
id_17330;entrytype:Toponym;featuretype:Provincia
id_17331;entrytype:Toponym;featuretype:Ciudad
id_17332;entrytype:Toponym;featuretype:Isla
id_17333;entrytype:Toponym;featuretype:Rio
id_17334;entrytype:Toponym;featuretype:Provincia
id_17335;entrytype:Toponym;featuretype:Isla
id_17336;entrytype:Toponym;featuretype:Provincia
id_17337;entrytype:Toponym;featuretype:Rio
id_17338;entrytype:Toponym;featuretype:Rio
id_17339;entrytype:Toponym;featuretype:Rio
id_17340;entrytype:Toponym;featuretype:Rio
id_17341;entrytype:Toponym;featuretype:Rio
id_17342;entrytype:Toponym;featuretype:Rio
id_17343;entrytype:Toponym;featuretype:Rio
id_17344;entrytype:Toponym;featuretype:Rio
id_17345;entrytype:Toponym;featuretype:Rio
id_17346;entrytype:Toponym;featuretype:Rio
id_17347;entrytype:Toponym;featuretype:Rio
id_17348;entrytype:Toponym;featuretype:Rio
id_17349;entrytype:Toponym;featuretype:Rio
id_17350;entrytype:Toponym;featuretype:Rio
id_17351;entrytype:Toponym;featuretype:Pueblo
id_17352;entrytype:Toponym;featuretype:Isla
id_17353;entrytype:Toponym;featuretype:Isla
id_17354;entrytype:Toponym;featuretype:Isla
id_17355;entrytype:Toponym;featuretype:Isla
id_17355a;entrytype:Toponym;featuretype:Isla
id_17356;entrytype:Toponym;featuretype:Cabo
id_17357;entrytype:Toponym;featuretype:Bahía
id_17358;entrytype:Toponym;featuretype:Cabo
id_17359;entrytype:Toponym;featuretype:Pueblo
id_17360;entrytype:Toponym;featuretype:Pueblo
id_17361;entrytype:Toponym;featuretype:Pueblo
id_17362;entrytype:Toponym;featuretype:Pueblo
id_17363;entrytype:Toponym;featuretype:Rio
id_17364;entrytype:Toponym;featuretype:Pueblo
id_17365;entrytype:Toponym;featuretype:Rio
id_17366;entrytype:Toponym;featuretype:Cordillera
id_17367;entrytype:Toponym;featuretype:Sierra
id_17368;entrytype:Toponym;featuretype:Rio
id_17369;entrytype:Toponym;featuretype:Rio
id_17370;entrytype:Toponym;featuretype:Islas
id_17371;entrytype:Toponym;featuretype:Rio
id_17372;entrytype:Toponym;featuretype:Punta de tierra
id_17373;entrytype:Toponym;featuretype:Rio
id_17374;entrytype:Toponym;featuretype:Isla
id_17375;entrytype:Toponym;featuretype:Laguna
id_17376;entrytype:Toponym;featuretype:Pueblo
id_17377;entrytype:Toponym;featuretype:Rio
id_17378;entrytype:Toponym;featuretype:Puerto
id_17379;entrytype:Toponym;featuretype:Banco
id_17380;entrytype:Toponym;featuretype:Bahía
id_17381;entrytype:Toponym;featuretype:Bahía
id_17382;entrytype:Toponym;featuretype:Bahía
id_17383;entrytype:Toponym;featuretype:Bahía
id_17384;entrytype:Toponym;featuretype:Punta
id_17385;entrytype:Toponym;featuretype:Isla
id_17386;entrytype:Toponym;featuretype:Rio
id_17387;entrytype:Toponym;featuretype:Rio
id_17388;entrytype:Toponym;featuretype:Baxo
id_17389;entrytype:Toponym;featuretype:Pueblo
id_17390;entrytype:Toponym;featuretype:Villa
id_17391;entrytype:Toponym;featuretype:Brazo
id_17392;entrytype:Toponym;featuretype:Rio
id_17393;entrytype:Toponym;featuretype:Rio
id_17394;entrytype:Toponym;featuretype:Provincia
id_17395;entrytype:Toponym;featuretype:Ciudad
id_17396;entrytype:Toponym;featuretype:Isla
id_17397;entrytype:Toponym;featuretype:Pueblo
id_17398;entrytype:Toponym;featuretype:Pueblo
id_17399;entrytype:Toponym;featuretype:Pueblo
id_17400;entrytype:Toponym;featuretype:Puerto
id_17401;entrytype:Toponym;featuretype:Cabo
id_17402;entrytype:Toponym;featuretype:Cabo
id_17403;entrytype:Toponym;featuretype:Rio
id_17404;entrytype:Toponym;featuretype:Pueblo
id_17405;entrytype:Toponym;featuretype:Baxo
id_17406;entrytype:Toponym;featuretype:Islas
id_17407;entrytype:Toponym;featuretype:Pueblo
id_17408;entrytype:Toponym;featuretype:Pueblo
id_17409;entrytype:Toponym;featuretype:Rio
id_17410;entrytype:Toponym;featuretype:Puerto
id_17411;entrytype:Toponym;featuretype:Ciudad
id_17412;entrytype:Toponym;featuretype:Villa
id_17413;entrytype:Toponym;featuretype:Pueblo
id_17414;entrytype:Toponym;featuretype:Pueblo
id_17415;entrytype:Toponym;featuretype:Pueblo
id_17416;entrytype:Toponym;featuretype:Pueblo
id_17417;entrytype:Toponym;featuretype:Pueblo
id_17418;entrytype:Toponym;featuretype:Isla
id_17419;entrytype:Toponym;featuretype:Cabo
id_17420;entrytype:Toponym;featuretype:Rio
id_17421;entrytype:Toponym;featuretype:Pueblo
id_17422;entrytype:Toponym;featuretype:Caleta
id_17423;entrytype:Toponym;featuretype:Pueblo
id_17424;entrytype:Toponym;featuretype:Pueblo
id_17425;entrytype:Toponym;featuretype:Puerto
id_17426;entrytype:Toponym;featuretype:Bahía
id_17427;entrytype:Toponym;featuretype:Montes
id_17428;entrytype:Toponym;featuretype:Playa
id_17429;entrytype:Toponym;featuretype:Cabo
id_17430;entrytype:Toponym;featuretype:Puerto
id_17431;entrytype:Toponym;featuretype:Isla
id_17432;entrytype:Toponym;featuretype:Fuerte
id_17433;entrytype:Toponym;featuretype:Rio
id_17434;entrytype:Toponym;featuretype:Laguna
id_17435;entrytype:Toponym;featuretype:Isla
id_17436;entrytype:Toponym;featuretype:Laguna
id_17437;entrytype:Toponym;featuretype:Pueblo
id_17438;entrytype:Toponym;featuretype:Pueblo
id_17439;entrytype:Toponym;featuretype:Pueblo
id_17440;entrytype:Toponym;featuretype:Pueblo
id_17441;entrytype:Toponym;featuretype:Pueblo
id_17442;entrytype:Toponym;featuretype:Pueblo
id_17443;entrytype:Toponym;featuretype:Rio
id_17444;entrytype:Toponym;featuretype:Rio
id_17445;entrytype:Toponym;featuretype:Pueblo
id_17446;entrytype:Toponym;featuretype:Ramo
id_17447;entrytype:Toponym;featuretype:Pueblo
id_17448;entrytype:Toponym;featuretype:Pueblo
id_17449;entrytype:Toponym;featuretype:Rio
id_17450;entrytype:Toponym;featuretype:Provincia
id_17451;entrytype:Toponym;featuretype:Pueblo
id_17452;entrytype:Toponym;featuretype:Rio
id_17453;entrytype:Toponym;featuretype:Pueblo
id_17454;entrytype:Toponym;featuretype:Pueblo
id_17455;entrytype:Toponym;featuretype:Pueblo
id_17456;entrytype:Toponym;featuretype:Pueblo
id_17457;entrytype:Toponym;featuretype:Pueblo
id_17458;entrytype:Toponym;featuretype:Jurisdicción
id_17459;entrytype:Toponym;featuretype:Villa
id_17460;entrytype:Toponym;featuretype:Pueblo
id_17461;entrytype:Toponym;featuretype:Villa
id_17462;entrytype:Toponym;featuretype:Pueblo
id_17463;entrytype:Toponym;featuretype:Pueblo
id_17464;entrytype:Toponym;featuretype:Colinas
id_17465;entrytype:Toponym;featuretype:Rio
id_17466;entrytype:Toponym;featuretype:Ciudad
id_17467;entrytype:Toponym;featuretype:Villa
id_17467a;entrytype:Toponym;featuretype:Villa
id_17468;entrytype:Toponym;featuretype:Villa
id_17469;entrytype:Toponym;featuretype:Pueblo
id_17470;entrytype:Toponym;featuretype:Pueblo
id_17471;entrytype:Toponym;featuretype:Ciudad
id_17472;entrytype:Toponym;featuretype:Ciudad
id_17473;entrytype:Toponym;featuretype:Villa
id_17474;entrytype:Toponym;featuretype:Volcán
id_17475;entrytype:Toponym;featuretype:Sierras
id_17476;entrytype:Toponym;featuretype:Jurisdicción
id_17477;entrytype:Toponym;featuretype:Pueblo
id_17478;entrytype:Toponym;featuretype:Villa
id_17478a;entrytype:Toponym;featuretype:Pueblo
id_17479;entrytype:Toponym;featuretype:Pueblo
id_17480;entrytype:Toponym;featuretype:Pueblo
id_17481;entrytype:Toponym;featuretype:Pueblo
id_17482;entrytype:Toponym;featuretype:Villa
id_17483;entrytype:Toponym;featuretype:Pueblo
id_17484;entrytype:Toponym;featuretype:Pueblo
id_17485;entrytype:Toponym;featuretype:Cabo
id_17486;entrytype:Toponym;featuretype:Pueblo
id_17487;entrytype:Toponym;featuretype:Pueblo
id_17488;entrytype:Toponym;featuretype:Pueblo
id_17489;entrytype:Toponym;featuretype:Pueblo
id_17490;entrytype:Toponym;featuretype:Pueblo
id_17491;entrytype:Toponym;featuretype:Pueblo
id_17492;entrytype:Toponym;featuretype:Pueblo
id_17493;entrytype:Toponym;featuretype:Isla
id_17494;entrytype:Toponym;featuretype:Rio
id_17495;entrytype:Toponym;featuretype:Pueblo
id_17496;entrytype:Toponym;featuretype:Pueblo
id_17497;entrytype:Toponym;featuretype:Pueblo
id_17498;entrytype:Toponym;featuretype:Pueblo
id_17499;entrytype:Toponym;featuretype:Isla
id_17500;entrytype:Toponym;featuretype:Cabo
id_17501;entrytype:Toponym;featuretype:Islas
id_17502;entrytype:Toponym;featuretype:Punta
id_17503;entrytype:Toponym;featuretype:Cabo
id_17504;entrytype:Toponym;featuretype:Ensenada
id_17505;entrytype:Toponym;featuretype:Montañas
id_17506;entrytype:Toponym;featuretype:Provincia
id_17507;entrytype:Toponym;featuretype:Baxos
id_17508;entrytype:Toponym;featuretype:Pueblo
id_17509;entrytype:Toponym;featuretype:Laguna
id_17510;entrytype:Toponym;featuretype:Pueblo
id_17511;entrytype:Toponym;featuretype:Valle
id_17512;entrytype:Toponym;featuretype:Pueblo
id_17513;entrytype:Toponym;featuretype:Rio
id_17514;entrytype:Toponym;featuretype:Pueblo
id_17515;entrytype:Referral;featuretype:None
id_17516;entrytype:Toponym;featuretype:Pueblo
id_17517;entrytype:Toponym;featuretype:Pueblo
id_17518;entrytype:Toponym;featuretype:Pueblo
id_17519;entrytype:Toponym;featuretype:Pueblo
id_17520;entrytype:Toponym;featuretype:Pueblo
id_17521;entrytype:Toponym;featuretype:Pueblo
id_17522;entrytype:Toponym;featuretype:Pueblo
id_17523;entrytype:Toponym;featuretype:Rio
id_17524;entrytype:Toponym;featuretype:Rio
id_17525;entrytype:Toponym;featuretype:Pueblo
id_17526;entrytype:Toponym;featuretype:Pueblo
id_17527;entrytype:Toponym;featuretype:Baxo
id_17528;entrytype:Toponym;featuretype:Rio
id_17529;entrytype:Toponym;featuretype:Cabo
id_17530;entrytype:Toponym;featuretype:Monte
id_17531;entrytype:Toponym;featuretype:Laguna
id_17532;entrytype:Toponym;featuretype:Pueblo
id_17533;entrytype:Toponym;featuretype:Rio
id_17534;entrytype:Toponym;featuretype:Pueblo
id_17535;entrytype:Toponym;featuretype:Reyno
id_17536;entrytype:Toponym;featuretype:Islote
id_17537;entrytype:Toponym;featuretype:Pueblo
id_17538;entrytype:Toponym;featuretype:Ciudad
id_17539;entrytype:Toponym;featuretype:Cabo
id_17540;entrytype:Toponym;featuretype:Brazo
id_17541;entrytype:Toponym;featuretype:Pueblo
id_17542;entrytype:Toponym;featuretype:Rio
id_17543;entrytype:Toponym;featuretype:Puerto
id_17544;entrytype:Toponym;featuretype:Pueblo
id_17545;entrytype:Toponym;featuretype:Pueblo
id_17546;entrytype:Toponym;featuretype:Isla
id_17547;entrytype:Referral;featuretype:None
id_17548;entrytype:Referral;featuretype:None
id_17549;entrytype:Toponym;featuretype:Puerto
id_17550;entrytype:Toponym;featuretype:Rio
id_17551;entrytype:Toponym;featuretype:Laguna
id_17552;entrytype:Toponym;featuretype:Rio
id_17553;entrytype:Toponym;featuretype:Pueblo
id_17554;entrytype:Toponym;featuretype:Pueblo
id_17555;entrytype:Toponym;featuretype:Isla
