entry_id,corresp_entry,normname,entrytype,majortype,featuretype,province,region,PlaceID
id_16965,,Tupiza,Toponym,landmark,Rio,Darien,Tierra-Firme,TopUrbiPlace27338
id_16966,,Tupo,Toponym,settlement,Pueblo,Sonora,Nueva España,TopUrbiPlace27339
id_16967,,Tupuquen,Toponym,settlement,Pueblo,Guayana,unspecified,TopUrbiPlace27340
id_16968,,Islas de Tuquaque,Toponym,landmark,Islas,Venezuela,Nueva Granada,TopUrbiPlace27341
id_16969,,Tuquares,Toponym,landmark,Rio,Buenos Aires,unspecified,TopUrbiPlace27342
id_16970,,Tuqueque,Toponym,landmark,Brazo,Guayana,unspecified,TopUrbiPlace27343
id_16971,,Tuquerres,Toponym,settlement,Pueblo,Pasto,Quito,TopUrbiPlace27344
id_16972,,Turandeo,Toponym,settlement,Pueblo,Michoacan,unspecified,TopUrbiPlace27345
id_16973,,Turapamba,Toponym,settlement,Pueblo,Tucuman,unspecified,TopUrbiPlace27346
id_16974,,Turbaco,Toponym,settlement,Pueblo,Cartagena,Nueva Granada,TopUrbiPlace27347
id_16975,,Turbio,Toponym,landmark,Rio,Rio de Janeiro,Brasil,TopUrbiPlace27348
id_16976,,Turbo,Toponym,landmark,Rio,Choco,Nueva Granada,TopUrbiPlace27349
id_16977,,Turbo,Toponym,landmark,Punta,Darien,unspecified,TopUrbiPlace27350
id_16978,,Turcas,Toponym,landmark,Islas,Caicos,unspecified,TopUrbiPlace27351
id_16979,,Turco,Toponym,settlement,Pueblo,Carangas,Perú,TopUrbiPlace27352
id_16980,,Turen,Toponym,settlement,Pueblo,Venezuela,Nueva Granada,TopUrbiPlace27353
id_16981,,Santa María de Turequaro,Toponym,settlement,Pueblo,Piedad,Nueva España,TopUrbiPlace27354
id_16982,,Turivasa,Toponym,landmark,Rio,Para,Brasil,TopUrbiPlace27355
id_16983,,Turibune,Toponym,landmark,Rio,Maynas,Quito,TopUrbiPlace27356
id_16984,,Turicachi,Toponym,settlement,Pueblo de Indios,Sonora,unspecified,TopUrbiPlace27357
id_16985,,Turicaro,Toponym,settlement,Pueblo,Michoacan,unspecified,TopUrbiPlace27358
id_16986,,Turino,Toponym,landmark,Rio,Cuba,unspecified,TopUrbiPlace27359
id_16987,,Turirana,Toponym,landmark,Rio,Para,Brasil,TopUrbiPlace27360
id_16988,,Turmeque,Toponym,settlement,Pueblo Capital,Tunja,unspecified,TopUrbiPlace27361
id_16989,,Turmero,Toponym,settlement,Pueblo,Venezuela,Nueva Granada,TopUrbiPlace27362
id_16990,,Turnas,Toponym,landmark,Rio,San Vicente,Brasil,TopUrbiPlace27363
id_16991,,Turnum,Toponym,settlement,Pueblo,Barbados,unspecified,TopUrbiPlace27364
id_16992,,Rincón de Turotetama,Toponym,landmark,Península,Rey,Brasil,TopUrbiPlace27365
id_16993,,Turpai,Toponym,settlement,Pueblo,Cotabambas,Perú,TopUrbiPlace27366
id_16994,,Turpai,Toponym,settlement,Pueblo,Chancay,Perú,TopUrbiPlace27367
id_16995,,Turpo,Toponym,settlement,Pueblo,Andahuailas,Perú,TopUrbiPlace27368
id_16996,,Turquei,Toponym,landmark,Rio,Carolina,unspecified,TopUrbiPlace27369
id_16997,,Turquesa,Toponym,settlement,Pueblo,Darien,Tierra-Firme,TopUrbiPlace27370
id_16998,,Turquiriri,Toponym,settlement,Pueblo,Charcas,unspecified,TopUrbiPlace27371
id_16999,,Turubamba,Toponym,landmark,Valle,Quito,Quito,TopUrbiPlace27372
id_17000,,Turuvisa,Toponym,landmark,Rio,Quijos y Macas,Quito,TopUrbiPlace27373
id_17001,,Turuchipa,Toponym,settlement,Pueblo,Porco,Perú,TopUrbiPlace27374
id_17002,,Turucuri,Toponym,landmark,Rio,Para,Brasil,TopUrbiPlace27375
id_17003,,Turumba,Toponym,settlement,Pueblo,Tucuman,unspecified,TopUrbiPlace27376
id_17004,,Turumbusa,Toponym,landmark,Rio,Jaen,Quito,TopUrbiPlace27377
id_17005,,Tusa,Toponym,settlement,Pueblo,Pasto,Quito,TopUrbiPlace27378
id_17006,,Tuscarora,Toponym,settlement,Ciudad,Pennsylvania,Estados Unidos,TopUrbiPlace27379
id_17007,,Tuscarora,Toponym,landmark,Cordillera,Pennsylvania,unspecified,TopUrbiPlace27380
id_17008,,Tuscaroraes,Toponym,human_group,Nación,New York,unspecified,TopUrbiGroup27381
id_17009,,Tuschinga,Toponym,landmark,Rio,Maynas,Quito,TopUrbiPlace27382
id_17010,,Tuskokogie,Toponym,settlement,Pueblo de Indios,Pennsylvania,Estados Unidos,TopUrbiPlace27383
id_17011,,Tuso,Toponym,settlement,Pueblo,Boza,Nueva Granada,TopUrbiPlace27384
id_17012,,Tuspa,Toponym,landmark,Rio,Tampico,Nueva España,TopUrbiPlace27385
id_17013,,Tuspan,Toponym,settlement,Pueblo Cabecera,Zapotlan,Nueva España,TopUrbiPlace27386
id_17014,,Islas de Tusquet,Toponym,landmark,Islas,New Scotland,Estados Unidos,TopUrbiPlace27387
id_17015,,Tustla,Toponym,settlement,Pueblo,Chiapas,Guatemala,TopUrbiPlace27388
id_17016,,Tusuaya,Toponym,settlement,Pueblo,Larecaja,Perú,TopUrbiPlace27389
id_17017,,Tuta,Toponym,settlement,Pueblo,Tunja,Nueva Granada,TopUrbiPlace27390
id_17018,,Tutapisco,Toponym,landmark,Rio,Quijos y Macas,Quito,TopUrbiPlace27391
id_17019,,Tutaza,Toponym,settlement,Pueblo,Tunja,Nueva Granada,TopUrbiPlace27392
id_17020,,Tutepec,Toponym,settlement,Pueblo,Jicayan,Nueva España,TopUrbiPlace27393
id_17021,,Tuti,Toponym,settlement,Pueblo,Collahuas,Perú,TopUrbiPlace27394
id_17022,,San Matias de Tutomagoidag,Toponym,settlement,Pueblo,Sonora,Nueva España,TopUrbiPlace27395
id_17023,,Tutotepec,Toponym,settlement,Pueblo,Tulancingo,Nueva España,TopUrbiPlace27396
id_17024,,Tutuben,Toponym,landmark,Rio,Maule,Chile,TopUrbiPlace27397
id_17025,,Tututepec,Toponym,settlement,Pueblo Cabecera,Jicayan,Nueva España,TopUrbiPlace27398
id_17026,,Tuxpan,Toponym,settlement,Pueblo Cabecera,Michoacan,unspecified,TopUrbiPlace27399
id_17027,,San Andrés Tuxpan,Toponym,settlement,Pueblo,Iguala,unspecified,TopUrbiPlace27400
id_17028,,San Juan Baptista de Tuxtepec,Toponym,settlement,Pueblo,Cozamaloapan,unspecified,TopUrbiPlace27401
id_17029,,Tuxtepec,Toponym,settlement,Pueblo,Villalta,unspecified,TopUrbiPlace27402
id_17030,,Tuxtla,Toponym,territory,Jurisdicción,Tuxtla,unspecified,TopUrbiPlace27403
id_17031,,Tuxtla,Toponym,landmark,Rio,Oaxaca,unspecified,TopUrbiPlace27404
id_17032,,Tuxtla,Toponym,territory,Jurisdicción,Tuxtla,Guatemala,TopUrbiPlace27405
id_17033,,Rincón del Tuyu,Toponym,landmark,Punta de tierra,Buenos Aires,unspecified,TopUrbiPlace27406
id_17034,,Two,Toponym,landmark,Rio,Virginia,unspecified,TopUrbiPlace27407
id_17035,,Tybey,Toponym,landmark,Isla,Georgia,Estados Unidos,TopUrbiPlace27408
id_17036,,Tybiritas,Toponym,human_group,Nación,Sutatenza,unspecified,TopUrbiGroup27409
id_17037,,Tymbio,Referral,Referral,None,unspecified,unspecified,TopUrbiPlace27410
id_17038,,Tyrrel,Toponym,territory,Condado,Carolina,unspecified,TopUrbiPlace27411
id_17039,,Tuzancoa,Toponym,settlement,Pueblo,Sochicoatlan,Nueva España,TopUrbiPlace27412
id_17040,,Tuzantalpa,Toponym,settlement,Pueblo,Tepetango,Nueva España,TopUrbiPlace27413
id_17041,,Tuzantla,Toponym,settlement,Pueblo Cabecera,Maravatio,Nueva España,TopUrbiPlace27414
id_17042,,Tuzcacuezco,Toponym,settlement,Pueblo Capital,Amola,Nueva España,TopUrbiPlace27415
id_17043,,Tuzi,Toponym,settlement,Pueblo,Tarma,Perú,TopUrbiPlace27416
id_17044,,San Juan Baptista de Tzichu,Toponym,settlement,Pueblo,San Luis de la Paz,Nueva España,TopUrbiPlace27417
id_17045,,San Francisco de Tziraguato,Toponym,settlement,Pueblo,Michoacan,unspecified,TopUrbiPlace27418
id_17046,,Santa Ana de Tzirosto,Toponym,settlement,Pueblo,Michoacan,unspecified,TopUrbiPlace27419
id_17047,,Ubaque,Toponym,settlement,Pueblo Cabecera,Ubaque,Nueva Granada,TopUrbiPlace27420
id_17048,,Ensenada de Ubarana,Toponym,landmark,Ensenada,Seara,Brasil,TopUrbiPlace27421
id_17049,,Ubarana,Toponym,landmark,Punta,Seara,unspecified,TopUrbiPlace27422
id_17050,,Ubaté,Toponym,settlement,Pueblo Cabecera,Ubate,Nueva Granada,TopUrbiPlace27423
id_17051,,Ubatuba,Toponym,settlement,Villa,San Vicente,Brasil,TopUrbiPlace27424
id_17052,,Ubatuba,Toponym,landmark,Laguna,San Vicente,Brasil,TopUrbiPlace27425
id_17053,,Ubay,Toponym,landmark,Rio,Moxos,Perú,TopUrbiPlace27426
id_17053a,,Ubaza,Toponym,settlement,Pueblo,Velez,Nueva Granada,TopUrbiPlace27427
id_17054,,Ubazu,Toponym,landmark,Rio,San Vicente,unspecified,TopUrbiPlace27428
id_17055,,Ubeita,Referral,Referral,None,unspecified,unspecified,TopUrbiPlace27429
id_17056,,Punta de Ubero,Toponym,landmark,Punta,Venezuela,unspecified,TopUrbiPlace27430
id_17057,,Ubia,Toponym,landmark,Rio,San Juan de los Llanos,Nueva Granada,TopUrbiPlace27431
id_17058,,Ubinas,Toponym,settlement,Pueblo,Moquehua,Perú,TopUrbiPlace27432
id_17059,,Uboca,Toponym,landmark,Rio,Guayana,unspecified,TopUrbiPlace27433
id_17060,,Ubzaquen,Toponym,settlement,Ciudad,Morcas,Nueva Granada,TopUrbiPlace27434
id_17061,,Ucareo,Toponym,settlement,Pueblo Cabecera,Tlalpujahua,Nueva España,TopUrbiPlace27435
id_17062,,Ucayale,Toponym,landmark,Rio,Huanuco,Perú,TopUrbiPlace27436
id_17063,,Ucchiumarca,Toponym,settlement,Pueblo,Lucanas,Perú,TopUrbiPlace27437
id_17064,,Ucchubamba,Toponym,settlement,Pueblo,Jauja,Perú,TopUrbiPlace27438
id_17065,,Ucchubamba,Toponym,settlement,Pueblo,Andahuailas,Perú,TopUrbiPlace27439
id_17066,,Ucchuilluaillas,Toponym,settlement,Pueblo,Angaraes,Perú,TopUrbiPlace27440
id_17067,,Ucchustambo,Toponym,settlement,Pueblo,Lucanas,Perú,TopUrbiPlace27441
id_17068,,Uchan,Toponym,settlement,Pueblo,Chichas,Perú,TopUrbiPlace27442
id_17069,,Uchayucarpa,Toponym,settlement,Pueblo,Canta,Perú,TopUrbiPlace27443
id_17070,,Uchire,Toponym,landmark,Rio,Cumana,unspecified,TopUrbiPlace27444
id_17071,,Uchos,Toponym,settlement,Pueblo,Cajamarquilla,Perú,TopUrbiPlace27445
id_17072,,Uchumarca,Toponym,settlement,Pueblo,Cajamarquilla,Perú,TopUrbiPlace27446
id_17073,,San Joseph de Uchupiamonas,Toponym,settlement,Pueblo,Apolobamba,Perú,TopUrbiPlace27447
id_17074,,Ucita,Toponym,landmark,Rio,Guayana,unspecified,TopUrbiPlace27448
id_17075,,Uco,Toponym,settlement,Pueblo,Conchucos,Perú,TopUrbiPlace27449
id_17076,,Ucubamba,Toponym,landmark,Rio,Cajamarquilla,Perú,TopUrbiPlace27450
id_17077,,Ucuchacas,Toponym,settlement,Pueblo,Condesuyos,Perú,TopUrbiPlace27451
id_17078,,Ucuntaya,Toponym,landmark,Monte,Carabaya,unspecified,TopUrbiPlace27452
id_17079,,Ugunucu,Toponym,settlement,Pueblo,Popayan,Nueva Granada,TopUrbiPlace27453
id_17080,,Ujibo,Referral,Referral,None,unspecified,unspecified,TopUrbiPlace27454
id_17081,,Ullagas,Toponym,settlement,Pueblo,Paria,Perú,TopUrbiPlace27455
id_17082,,Ullun,Toponym,settlement,Pueblo,unspecified,Chile,TopUrbiPlace27456
id_17083,,Ulster,Toponym,territory,Condado,New York,Estados Unidos,TopUrbiPlace27457
id_17084,,San Juan de Ulua,Toponym,landmark,Isla,Veracruz,unspecified,TopUrbiPlace27458
id_17085,,Ulua,Toponym,landmark,Rio,Honduras,unspecified,TopUrbiPlace27459
id_17086,,Ulu-mayu,Toponym,settlement,Pueblo,Tarma,Perú,TopUrbiPlace27460
id_17087,,Umachiri,Toponym,settlement,Pueblo,Lampa,Perú,TopUrbiPlace27461
id_17088,,San Roque de Umachuco,Toponym,settlement,Pueblo,Condesuyos,Perú,TopUrbiPlace27462
id_17089,,Umagata,Toponym,settlement,Pueblo,Arica,Perú,TopUrbiPlace27463
id_17090,id_11409,San Joaquín de Umagua,Toponym,settlement,Pueblo,Maynas,Quito,TopUrbiPlace27464
id_17091,,Umamarca,Toponym,landmark,Laguna,Omasuyos,Perú,TopUrbiPlace27465
id_17092,,Umanata,Toponym,settlement,Pueblo,Larecaja,Perú,TopUrbiPlace27466
id_17093,,Umauane,Toponym,settlement,Pueblo,Guayana,unspecified,TopUrbiPlace27467
id_17094,,Umaya,Toponym,landmark,Rio,Culiacan,Nueva Vizcaya,TopUrbiPlace27468
id_17095,,Umbra,Toponym,landmark,Rio,Canta,Perú,TopUrbiPlace27469
id_17096,,Ummeu,Toponym,settlement,Pueblo,Amazonas,unspecified,TopUrbiPlace27470
id_17097,,Umuranas,Toponym,human_group,Nación,unspecified,unspecified,TopUrbiGroup27471
id_17098,,Una,Toponym,settlement,Pueblo,San Vicente,Brasil,TopUrbiPlace27472
id_17099,,Unamarca,Toponym,settlement,Pueblo,Andahuailas,Perú,TopUrbiPlace27473
id_17100,,Unare,Toponym,settlement,Pueblo,Barcelona,Nueva Granada,TopUrbiPlace27474
id_17101,,Unare,Toponym,settlement,Pueblo,Barcelona,Nueva Granada,TopUrbiPlace27475
id_17102,,Unare,Toponym,landmark,Rio,Barcelona,Nueva Granada,TopUrbiPlace27476
id_17103,,Unare,Toponym,landmark,Rio,Barcelona,unspecified,TopUrbiPlace27477
id_17103a,,Unare,Toponym,landmark,Laguna,Barcelona,,TopUrbiPlace29241
id_17104,,Unavi,Toponym,landmark,Rio,Barcelona,unspecified,TopUrbiPlace27478
id_17105,id_07798,Uncahuasi,Toponym,settlement,Pueblo,Castrovirreyna,Perú,TopUrbiPlace27479
id_17106,,Uncuicia,Toponym,landmark,Laguna,Amazonas,unspecified,TopUrbiPlace27480
id_17107,,Undameo,Toponym,settlement,Pueblo Cabecera,Michoacan,unspecified,TopUrbiPlace27481
id_17108,,Undavi,Toponym,settlement,Pueblo,Carangas,Perú,TopUrbiPlace27482
id_17109,,Une,Toponym,settlement,Pueblo,Ubaque,Nueva Granada,TopUrbiPlace27483
id_17110,,Unguiyacu,Toponym,landmark,Rio,Luya y Chillaos,Perú,TopUrbiPlace27484
id_17111,,Unguizia,Toponym,landmark,Rio,Maynas,Quito,TopUrbiPlace27485
id_17112,,Unini,Toponym,landmark,Rio,Amazonas,Brasil,TopUrbiPlace27486
id_17113,,Union,Toponym,settlement,Pueblo,New York,Estados Unidos,TopUrbiPlace27487
id_17114,,Unitomoni,Toponym,landmark,Rio,Guayana,unspecified,TopUrbiPlace27488
id_17115,,Unucumuri,Toponym,landmark,Rio,Amazonas,Brasil,TopUrbiPlace27489
id_17116,,Upa,Toponym,landmark,Rio,Antioquia,Nueva Granada,TopUrbiPlace27490
id_17117,,Upamena,Toponym,settlement,Pueblo,San Juan de los Llanos,Nueva Granada,TopUrbiPlace27491
id_17118,,Upampna,Toponym,landmark,Rio,Seara,Brasil,TopUrbiPlace27492
id_17119,,Upano,Toponym,landmark,Rio,Quijos y Macas,Quito,TopUrbiPlace27493
id_17120,,Upar,Toponym,landmark,Valle,Santa Marta,Nueva Granada,TopUrbiPlace27494
id_17121,,Upata,Toponym,settlement,Villa,Guayana,unspecified,TopUrbiPlace27495
id_17122,,Upata,Toponym,landmark,Valle,Orinoco,unspecified,TopUrbiPlace27496
id_17123,,Upia,Toponym,landmark,Rio,San Juan de los Llanos,Nueva Granada,TopUrbiPlace27497
id_17124,,Upieni,Toponym,landmark,Rio,Seara,Brasil,TopUrbiPlace27498
id_17125,,Cabo de Upright,Toponym,landmark,Cabo,Chile,Patagonia,TopUrbiPlace27499
id_17126,,Uquaiguara,Toponym,landmark,Rio,Seara,Patagonia,TopUrbiPlace27500
id_17127,,Uqueta,Toponym,landmark,Laguna,Cumana,unspecified,TopUrbiPlace27501
id_17128,id_13579,San Juan de la Laguna de Uquirei,Toponym,settlement,Pueblo,Venezuela,Nueva Granada,TopUrbiPlace27502
id_17129,,San Antonio de Uquitoa,Toponym,settlement,Pueblo,Sonora,Nueva España,TopUrbiPlace27503
id_17130,,Uraba,Toponym,territory,Provincia,Uraba,Nueva Granada,TopUrbiPlace27504
id_17131,,Uraba,Toponym,landmark,Golfo,Uraba,unspecified,TopUrbiPlace27505
id_17132,,Uraba,Toponym,landmark,Isla,unspecified,Tierra-Firme,TopUrbiPlace27506
id_17133,,Urabaes,Toponym,human_group,Nación,Uraba,unspecified,TopUrbiGroup27507
id_17134,,Uracapu,Toponym,landmark,Rio,Guayana,unspecified,TopUrbiPlace27508
id_17135,,Uracayu,Toponym,settlement,Pueblo,Guayana,unspecified,TopUrbiPlace27509
id_17136,,Uramarca,Toponym,settlement,Pueblo,Andahuailas,Perú,TopUrbiPlace27510
id_17137,,Urameu,Toponym,settlement,Pueblo,Guayana,Brasil,TopUrbiPlace27511
id_17138,,Urana,Toponym,settlement,Pueblo,Guayana,unspecified,TopUrbiPlace27512
id_17139,,Santa María de Urapichu,Toponym,settlement,Pueblo,Michoacan,unspecified,TopUrbiPlace27513
id_17140,,Urarchais,Toponym,human_group,Nación,Marañon,unspecified,TopUrbiGroup27514
id_17141,,San Francisco Xavier de los Urarines,Toponym,settlement,Pueblo,Maynas,Quito,TopUrbiPlace27515
id_17142,,Urave,Toponym,landmark,Rio,Honduras,unspecified,TopUrbiPlace27516
id_17143,,Urbana,Toponym,settlement,Pueblo,Virginia,unspecified,TopUrbiPlace27517
id_17144,,Urbano,Toponym,settlement,Ciudad,New Jersey,Estados Unidos,TopUrbiPlace27518
id_17145,,San Juan de Urco,Toponym,landmark,Cerro,Quito,Quito,TopUrbiPlace27519
id_17146,,Urcos,Toponym,settlement,Pueblo,Quispicanchi,unspecified,TopUrbiPlace27520
id_17147,,Urcusa,Toponym,settlement,Pueblo,Lucanas,Perú,TopUrbiPlace27521
id_17148,,Urcuqui,Toponym,settlement,Pueblo,Otavalo,Quito,TopUrbiPlace27522
id_17149,,San Antonio de Urecho,Toponym,settlement,Pueblo Cabecera,Michoacan,unspecified,TopUrbiPlace27523
id_17150,,Ures,Toponym,settlement,Pueblo,Sonora,Nueva España,TopUrbiPlace27524
id_17151,,Uridiales,Toponym,settlement,Barrio,Michoacan,unspecified,TopUrbiPlace27525
id_17152,,Uripa,Toponym,settlement,Pueblo,Andahuailas,Perú,TopUrbiPlace27526
id_17153,,Urique,Toponym,settlement,Pueblo Real de Minas,Sinaloa,unspecified,TopUrbiPlace27527
id_17154,,Urireo,Toponym,settlement,Pueblo Cabecera,Michoacan,unspecified,TopUrbiPlace27528
id_17155,,Urituquasi,Toponym,settlement,Pueblo,Popayan,Nueva Granada,TopUrbiPlace27529
id_17156,,Uritusinga,Toponym,landmark,Monte,Loja,Quito,TopUrbiPlace27530
id_17157,,Urmiai,Toponym,settlement,Pueblo,Paria,Perú,TopUrbiPlace27531
id_17158,,Urmiri,Toponym,settlement,Pueblo,Potosi,Perú,TopUrbiPlace27532
id_17159,,Uron,Toponym,landmark,Rio,Darien,Tierra-Firme,TopUrbiPlace27533
id_17160,,San Ursola,Toponym,settlement,Pueblo,Tepeaca,Nueva España,TopUrbiPlace27534
id_17161,,Uru,Toponym,landmark,Rio,Guayana,unspecified,TopUrbiPlace27535
id_17162,id_17138,Uruana,Toponym,settlement,Pueblo,Guayana,unspecified,TopUrbiPlace27536
id_17163,,Uruani,Toponym,landmark,Rio,Cumana,unspecified,TopUrbiPlace27537
id_17164,,San Francisco de Uruapan,Toponym,settlement,Pueblo Cabecera,Michoacan,unspecified,TopUrbiPlace27538
id_17165,,Urubamba,Toponym,territory,Provincia,Urubamba,Perú,TopUrbiPlace27539
id_17166,,Urubaquara,Toponym,settlement,Pueblo,Amazonas,Brasil,TopUrbiPlace27540
id_17167,,Urubaquara,Toponym,landmark,Rio,Amazonas,unspecified,TopUrbiPlace27541
id_17168,,San Antonio de Urubu,Toponym,settlement,Aldea,Bahia,Brasil,TopUrbiPlace27542
id_17169,,Urubu,Toponym,settlement,Pueblo,Sergipe,Brasil,TopUrbiPlace27543
id_17170,,Urubu,Toponym,landmark,Rio,Amazonas,Brasil,TopUrbiPlace27544
id_17171,,Urucangua,Toponym,landmark,Rio,Rey,Brasil,TopUrbiPlace27545
id_17172,,Uruguay,Toponym,territory,Provincia,Rey,unspecified,TopUrbiPlace27546
id_17173,,Uruguay,Toponym,landmark,Rio,Paraguay,unspecified,TopUrbiPlace27547
id_17174,,Uruguay,Toponym,landmark,Rio,Paraguay,unspecified,TopUrbiPlace27548
id_17175,,Uruguaifosta,Toponym,landmark,Rio,San Pablo,Brasil,TopUrbiPlace27549
id_17176,,Uruguai-merin,Toponym,landmark,Rio,San Vicente,unspecified,TopUrbiPlace27550
id_17177,,Uruguai-pita,Toponym,landmark,Rio,Paraguay,unspecified,TopUrbiPlace27551
id_17178,,Uruicarasi,Toponym,settlement,Pueblo,Chayanta,Perú,TopUrbiPlace27552
id_17179,,Urulonga,Referral,Referral,None,unspecified,unspecified,TopUrbiPlace27553
id_17180,,Urumpe,Toponym,landmark,Rio,Amazonas,unspecified,TopUrbiPlace27554
id_17181,,Urundei-yuru,Toponym,structure,Fuerte,Paraguay,unspecified,TopUrbiPlace27555
id_17182,,Uruparate,Toponym,landmark,Rio,Amazonas,unspecified,TopUrbiPlace27556
id_17183,,Urupi,Toponym,landmark,Rio,Amazonas,Brasil,TopUrbiPlace27557
id_17184,,Urupira,Toponym,landmark,Rio,Guayana,unspecified,TopUrbiPlace27558
id_17185,,Urussa,Toponym,landmark,Rio,Amazonas,unspecified,TopUrbiPlace27559
id_17186,,Uruta,Toponym,landmark,Rio,Guayana,unspecified,TopUrbiPlace27560
id_17187,,Urutpa,Toponym,landmark,Rio,Guayana,unspecified,TopUrbiPlace27561
id_17188,id_11562,Usiacusi,Toponym,settlement,Pueblo,Cartagena,Nueva Granada,TopUrbiPlace27562
id_17189,,Usicayos,Toponym,settlement,Pueblo,Carabaya,Perú,TopUrbiPlace27563
id_17190,,Uschaicccha,Toponym,settlement,Pueblo,Canta,Perú,TopUrbiPlace27564
id_17191,,Usme,Toponym,settlement,Pueblo,Ubaque,Nueva Granada,TopUrbiPlace27565
id_17192,,Uspa-llacta,Toponym,landmark,Sitio,Cuyo,Nueva Granada,TopUrbiPlace27566
id_17193,,Uspas,Toponym,human_group,Nación,Maynas,Quito,TopUrbiGroup27567
id_17194,,Usquil,Toponym,settlement,Pueblo,Guamachuco,Perú,TopUrbiPlace27568
id_17195,,Usumasintla,Toponym,landmark,Rio,Tabasco,Nueva España,TopUrbiPlace27569
id_17196,,Usupama,Toponym,landmark,Rio,Guayana,unspecified,TopUrbiPlace27570
id_17197,,Usupama,Toponym,landmark,Sierra,Guayana,unspecified,TopUrbiPlace27571
id_17198,,San Pedro de Utac,Toponym,settlement,Pueblo,Chachapoyas,Perú,TopUrbiPlace27572
id_17199,,Utatlan,Toponym,settlement,Pueblo,Chiapas,Guatemala,TopUrbiPlace27573
id_17200,,Utawas,Toponym,human_group,Pueblo de Indios,Canada,Guatemala,TopUrbiGroup27574
id_17201,,Utawas,Toponym,settlement,Pueblo,Canada,unspecified,TopUrbiPlace27575
id_17202,,Utawas,Toponym,landmark,Rio,Canada,unspecified,TopUrbiPlace27576
id_17203,,Utcas,Toponym,settlement,Pueblo,Cajatambo,Perú,TopUrbiPlace27577
id_17204,,Utchivao,Toponym,landmark,Rio,Guayana,unspecified,TopUrbiPlace27578
id_17205,,Utec,Toponym,settlement,Pueblo,Lucanas,Perú,TopUrbiPlace27579
id_17206,,Uten,Toponym,landmark,Rio,unspecified,Chile,TopUrbiPlace27580
id_17207,,Utila,Toponym,landmark,Isla,Honduras,unspecified,TopUrbiPlace27581
id_17208,,Utila,Toponym,landmark,Rio,Honduras,unspecified,TopUrbiPlace27582
id_17209,,Utquyu,Toponym,landmark,Rio,Surinam,unspecified,TopUrbiPlace27583
id_17210,,Utrech,Toponym,settlement,Pueblo,New York,Estados Unidos,TopUrbiPlace27584
id_17211,,Utun-sulla,Toponym,territory,Provincia,Utun-sulla,Perú,TopUrbiPlace27585
id_17212,,San Felipe de Utzila,Toponym,settlement,Pueblo,Cozamaloapan,Nueva España,TopUrbiPlace27586
id_17213,,Uviña,Toponym,landmark,Llanura,Ica,Perú,TopUrbiPlace27587
id_17214,,Uxbridge,Toponym,settlement,Ciudad,Massachussetts,Estados Unidos,TopUrbiPlace27588
id_17215,,Uxmaxaque,Toponym,settlement,Pueblo,Sayula,Nueva España,TopUrbiPlace27589
id_17216,,Uzamacin,Toponym,settlement,Pueblo,Cozamaloapan,Nueva España,TopUrbiPlace27590
id_17217,,Va,Toponym,landmark,Rio,San Juan de los Llanos,Nueva Granada,TopUrbiPlace27591
id_17218,,Vaca,Toponym,landmark,Isla,Santo Domingo,unspecified,TopUrbiPlace27592
id_17219,,Vacaria,Toponym,settlement,Pueblo,Rey,Brasil,TopUrbiPlace27593
id_17220,,Vacarima,Toponym,landmark,Cordillera,Guayana,unspecified,TopUrbiPlace27594
id_17221,,Vacas,Toponym,landmark,Rio,Buenos Aires,unspecified,TopUrbiPlace27595
id_17222,,Vacas,Toponym,landmark,Rio,Guatemala,Guatemala,TopUrbiPlace27596
id_17223,,Cul de Sac á Vache,Toponym,settlement,Pueblo Parroquia,Martinica,unspecified,TopUrbiPlace27597
id_17224,,Ensenada de Vadelorge,Toponym,landmark,Ensenada,Guadalupe,unspecified,TopUrbiPlace27598
id_17225,,Vadiraguato,Toponym,territory,Jurisdicción,Culiacan,Nueva Vizcaya,TopUrbiPlace27599
id_17226,,Vaes,Toponym,settlement,Pueblo,Tucuman,Perú,TopUrbiPlace27600
id_17227,,Vagua,Toponym,landmark,Llanura,Jaen,Quito,TopUrbiPlace27601
id_17228,,Vaguare,Toponym,landmark,Rio,Neiva,Nueva Granada,TopUrbiPlace27602
id_17229,,Vaiseaux,Toponym,landmark,Isla,Luisiana,Luisiana,TopUrbiPlace27603
id_17230,,Valladolid,Toponym,settlement,Ciudad,Michoacan,Michoacán,TopUrbiPlace27604
id_17231,,Valladolid,Toponym,settlement,Ciudad,Yucatan,unspecified,TopUrbiPlace27605
id_17232,,Valladolid,Toponym,settlement,Ciudad,Jaen,Quito,TopUrbiPlace27606
id_17233,,Valladolid,Referral,Referral,None,unspecified,unspecified,TopUrbiPlace27607
id_17234,,San Juan del Valle,Toponym,settlement,Pueblo,Loja,Quito,TopUrbiPlace27608
id_17235,,San Pedro del Valle,Toponym,settlement,Pueblo,Loja,Quito,TopUrbiPlace27609
id_17236,,San Francisco Valle,Toponym,settlement,Pueblo,Zultepec,Nueva España,TopUrbiPlace27610
id_17237,,Santa María del Valle,Toponym,settlement,Pueblo,Huanuco,Perú,TopUrbiPlace27611
id_17238,,Santa Ana del Valle,Toponym,settlement,Pueblo,Teutitlan,Nueva España,TopUrbiPlace27612
id_17239,,Valle,Toponym,settlement,Pueblo,Tunja,Nueva Granada,TopUrbiPlace27613
id_17240,,Valle,Toponym,settlement,Pueblo,Venezuela,unspecified,TopUrbiPlace27614
